ESRNDBL,./DWGs/ELEC/esrndbl.dwg,E-LITE,YELLOW,CONTINUOUS,-1,0,-1,-1
EEBAT,./DWGs/ELEC/eebat.dwg,E-LITE,YELLOW,CONTINUOUS,-1,0,EB,-1
EEBATH,./DWGs/ELEC/eebath.dwg,E-LITE,YELLOW,CONTINUOUS,-1,0,EB,-1
EEREMH,./DWGs/ELEC/eeremh.dwg,E-LITE,YELLOW,CONTINUOUS,-1,0,-1,-1
EEREMDH,./DWGs/ELEC/eeremdh.dwg,E-LITE,YELLOW,CONTINUOUS,-1,0,-1,-1
CHIEX1-3FE,./DWGs/ELEC/chiex1-3.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#1,-1
CHIEX1-3S,./DWGs/ELEC/chiex1-3.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#2,-1
CHIEX1-3E,./DWGs/ELEC/chiex1-3.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#3,-1
CHIEX4-6FE,./DWGs/ELEC/chiex4-6.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#4,-1
CHIEX4-6S,./DWGs/ELEC/chiex4-6.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#5,-1
CHIEX4-6E,./DWGs/ELEC/chiex4-6.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#6,-1
CHIEX7-9FE,./DWGs/ELEC/chiex7-9.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#7,-1
CHIEX7-9S,./DWGs/ELEC/chiex7-9.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#8,-1
CHIEX7-9E,./DWGs/ELEC/chiex7-9.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#9,-1
CHIEX10-12FE,./DWGs/ELEC/chiex10-12.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#10,-1
CHIEX10-12S,./DWGs/ELEC/chiex10-12.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#11,-1
CHIEX10-12E,./DWGs/ELEC/chiex10-12.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#12,-1
CHIEX13-15FE,./DWGs/ELEC/chiex13-15.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#13,-1
CHIEX13-15S,./DWGs/ELEC/chiex13-15.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#14,-1
CHIEX13-15E,./DWGs/ELEC/chiex13-15.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#15,-1
CHIEX16-18FE,./DWGs/ELEC/chiex16-18.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#16,-1
CHIEX16-18S,./DWGs/ELEC/chiex16-18.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#17,-1
CHIEX16-18E,./DWGs/ELEC/chiex16-18.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#18,-1
CHIEX19-21FE,./DWGs/ELEC/chiex19-21.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#19,-1
CHIEX19-21S,./DWGs/ELEC/chiex19-21.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#20,-1
CHIEX19-21E,./DWGs/ELEC/chiex19-21.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#21,-1
CHIEX22-24FE,./DWGs/ELEC/chiex22-24.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#22,-1
CHIEX22-24S,./DWGs/ELEC/chiex22-24.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#23,-1
CHIEX22-24E,./DWGs/ELEC/chiex22-24.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#24,-1
CHIEXLD1-3FE,./DWGs/ELEC/chiexld1-3.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#1,-1
CHIEXLD1-3S,./DWGs/ELEC/chiexld1-3.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#2,-1
CHIEXLD1-3E,./DWGs/ELEC/chiexld1-3.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#3,-1
CHIEXLD4-6FE,./DWGs/ELEC/chiexld4-6.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#4,-1
CHIEXLD4-6S,./DWGs/ELEC/chiexld4-6.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#5,-1
CHIEXLD4-6E,./DWGs/ELEC/chiexld4-6.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#6,-1
CHIEXLD7-9FE,./DWGs/ELEC/chiexld7-9.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#7,-1
CHIEXLD7-9S,./DWGs/ELEC/chiexld7-9.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#8,-1
CHIEXLD7-9E,./DWGs/ELEC/chiexld7-9.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#9,-1
CHIEXLD10-12FE,./DWGs/ELEC/chiexld10-12.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#10,-1
CHIEXLD10-12S,./DWGs/ELEC/chiexld10-12.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#11,-1
CHIEXLD10-12E,./DWGs/ELEC/chiexld10-12.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#12,-1
CHIEXLR1-3FE,./DWGs/ELEC/chiexlr1-3.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#1,-1
CHIEXLR1-3S,./DWGs/ELEC/chiexlr1-3.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#2,-1
CHIEXLR1-3E,./DWGs/ELEC/chiexlr1-3.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#3,-1
CHIEXLR4-6FE,./DWGs/ELEC/chiexlr4-6.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#4,-1
CHIEXLR4-6S,./DWGs/ELEC/chiexlr4-6.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#5,-1
CHIEXLR4-6E,./DWGs/ELEC/chiexlr4-6.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#6,-1
CHIEXLR7-9FE,./DWGs/ELEC/chiexlr7-9.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#7,-1
CHIEXLR7-9S,./DWGs/ELEC/chiexlr7-9.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#8,-1
CHIEXLR7-9E,./DWGs/ELEC/chiexlr7-9.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#9,-1
CHIEXLR10-12FE,./DWGs/ELEC/chiexlr10-12.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#10,-1
CHIEXLR10-12S,./DWGs/ELEC/chiexlr10-12.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#11,-1
CHIEXLR10-12E,./DWGs/ELEC/chiexlr10-12.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#12,-1
CHIEXLL1-3FE,./DWGs/ELEC/chiexll1-3.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#1,-1
CHIEXLL1-3S,./DWGs/ELEC/chiexll1-3.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#2,-1
CHIEXLL1-3E,./DWGs/ELEC/chiexll1-3.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#3,-1
CHIEXLL4-6FE,./DWGs/ELEC/chiexll4-6.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#4,-1
CHIEXLL4-6S,./DWGs/ELEC/chiexll4-6.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#5,-1
CHIEXLL4-6E,./DWGs/ELEC/chiexll4-6.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#6,-1
CHIEXLL7-9FE,./DWGs/ELEC/chiexll7-9.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#7,-1
CHIEXLL7-9S,./DWGs/ELEC/chiexll7-9.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#8,-1
CHIEXLL7-9E,./DWGs/ELEC/chiexll7-9.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#9,-1
CHIEXLL10-12FE,./DWGs/ELEC/chiexll10-12.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#10,-1
CHIEXLL10-12S,./DWGs/ELEC/chiexll10-12.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#11,-1
CHIEXLL10-12E,./DWGs/ELEC/chiexll10-12.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#12,-1
CHIEXLB16-18FE,./DWGs/ELEC/chiexlb16-18.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#16,-1
CHIEXLB16-18S,./DWGs/ELEC/chiexlb16-18.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#17,-1
CHIEXLB16-18E,./DWGs/ELEC/chiexlb16-18.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#18,-1
CHIEXLB19-21FE,./DWGs/ELEC/chiexlb19-21.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#19,-1
CHIEXLB19-21S,./DWGs/ELEC/chiexlb19-21.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#20,-1
CHIEXLB19-21E,./DWGs/ELEC/chiexlb19-21.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#21,-1
CHIEXLB22-24FE,./DWGs/ELEC/chiexlb22-24.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#22,-1
CHIEXLB22-24S,./DWGs/ELEC/chiexlb22-24.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#23,-1
CHIEXLB22-24E,./DWGs/ELEC/chiexlb22-24.dwg,E-LITE-EXIT,RED,CONTINUOUS,-1,0,#24,-1
EPSPLX,./DWGs/ELEC/epsplx.dwg,E-POWR,YELLOW,CONTINUOUS,-1,0,-1,-1
EPDPLX,./DWGs/ELEC/epdplx.dwg,E-POWR,YELLOW,CONTINUOUS,-1,0,-1,-1
EPDDPLX,./DWGs/ELEC/epddplx.dwg,E-POWR,YELLOW,CONTINUOUS,-1,0,-1,-1
EPCDPLX,./DWGs/ELEC/epcdplx.dwg,E-POWR,YELLOW,CONTINUOUS,-1,0,-1,-1
EPSWDPLX,./DWGs/ELEC/epswdplx.dwg,E-POWR,YELLOW,CONTINUOUS,-1,0,-1,-1
EPGFI,./DWGs/ELEC/epgfi.dwg,E-POWR,YELLOW,CONTINUOUS,-1,0,-1,-1
EPCGFI,./DWGs/ELEC/epcgfi.dwg,E-POWR,YELLOW,CONTINUOUS,-1,0,-1,-1
EPQGFI,./DWGs/ELEC/epqgfi.dwg,E-POWR,YELLOW,CONTINUOUS,-1,0,-1,-1
EPSFDPLX,./DWGs/ELEC/epsfdplx.dwg,E-POWR,YELLOW,CONTINUOUS,-1,0,-1,-1
EPSFDDPLX,./DWGs/ELEC/epsfddplx.dwg,E-POWR,YELLOW,CONTINUOUS,-1,0,-1,-1
EPFLDPLX,./DWGs/ELEC/epfldplx.dwg,E-POWR,YELLOW,CONTINUOUS,-1,0,-1,-1
EPFDDPLX,./DWGs/ELEC/epfddplx.dwg,E-POWR,YELLOW,CONTINUOUS,-1,0,-1,-1
EPSPCL,./DWGs/ELEC/epspcl.dwg,E-POWR,YELLOW,CONTINUOUS,-1,0,-1,-1
ECIR2L,./DWGs/ELEC/ecir2l.dwg,E-POWR,YELLOW,CONTINUOUS,-1,0,-1,-1
EPCFDTEL,./DWGs/ELEC/epcfdtel.dwg,E-POWR,YELLOW,CONTINUOUS,-1,0,-1,-1
EPCFDDTD,./DWGs/ELEC/epcfddtd.dwg,E-POWR,YELLOW,CONTINUOUS,-1,0,-1,-1
EPCFDD,./DWGs/ELEC/epcfdd.dwg,E-POWR,YELLOW,CONTINUOUS,-1,0,-1,-1
EPCFDDD,./DWGs/ELEC/epcfddd.dwg,E-POWR,YELLOW,CONTINUOUS,-1,0,-1,-1
EPYAG,./DWGs/ELEC/epyag.dwg,E-POWR,YELLOW,CONTINUOUS,-1,0,-1,-1
EPYAG2,./DWGs/ELEC/epyag2.dwg,E-POWR,YELLOW,CONTINUOUS,-1,0,-1,-1
EPYAG3,./DWGs/ELEC/epyag3.dwg,E-POWR,YELLOW,CONTINUOUS,-1,0,-1,-1
EPFYAG,./DWGs/ELEC/epfyag.dwg,E-POWR,YELLOW,CONTINUOUS,-1,0,-1,-1
ECIR2L-2,./DWGs/ELEC/ecir2l.dwg,E-POWR,YELLOW,CONTINUOUS,-1,0,XR,-1
ECIR2L-3,./DWGs/ELEC/ecir2l.dwg,E-POWR,YELLOW,CONTINUOUS,-1,0,FV,-1
EPDOD,./DWGs/ELEC/epdod.dwg,E-POWR,YELLOW,CONTINUOUS,-1,0,-1,-1
ESQR2L-3,./DWGs/ELEC/esqr2l.dwg,E-POWR,YELLOW,CONTINUOUS,-1,0,M,-1
EPORPWR,./DWGs/ELEC/eporpwr.dwg,E-POWR,YELLOW,CONTINUOUS,-1,0,-1,-1
EPCLK,./DWGs/ELEC/epclk.dwg,E-POWR,YELLOW,CONTINUOUS,-1,0,-1,-1
EPMOTOR,./DWGs/ELEC/epmotor.dwg,E-AUXL,YELLOW,CONTINUOUS,-1,0,,-1
EPMSS,./DWGs/ELEC/epmss.dwg,E-AUXL,YELLOW,CONTINUOUS,-1,0,-1,-1
EPMFSS,./DWGs/ELEC/epmfss.dwg,E-AUXL,YELLOW,CONTINUOUS,-1,0,-1,-1
EPMSTSS,./DWGs/ELEC/epmstss.dwg,E-AUXL,YELLOW,CONTINUOUS,-1,0,-1,-1
EPMSW,./DWGs/ELEC/epmsw.dwg,E-AUXL,YELLOW,CONTINUOUS,-1,0,,-1
EPMFSW,./DWGs/ELEC/epmfsw.dwg,E-AUXL,YELLOW,CONTINUOUS,-1,0,,-1
EPMSTSW,./DWGs/ELEC/epmstsw.dwg,E-AUXL,YELLOW,CONTINUOUS,-1,0,,-1
EPMTSW,./DWGs/ELEC/epmtsw.dwg,E-AUXL,YELLOW,CONTINUOUS,-1,0,;M,-1
PSWPLAIN13,./DWGs/ELEC/pswplain.dwg,E-AUXL,YELLOW,CONTINUOUS,-1,0,;M,-1
WIRELINE,,E-AUXL,YELLOW,CONTINUOUS,0,-1,LINE,-1
ECIR2,./DWGs/ELEC/ecir2.dwg,E-AUXL,YELLOW,CONTINUOUS,0,0,J,-1
EWFCOND,./DWGs/ELEC/ewfcond.dwg,E-AUXL,YELLOW,CONTINUOUS,-1,-1,-1,-1
EWFCOND2,./DWGs/ELEC/ewfcond2.dwg,E-AUXL,YELLOW,CONTINUOUS,-1,0,-1,-1
ECIR2L2,./DWGs/ELEC/ecir2l.dwg,E-AUXL,YELLOW,CONTINUOUS,-1,0,J,-1
ESQR2-7,./DWGs/ELEC/esqr2.dwg,E-AUXL,YELLOW,CONTINUOUS,-1,0,J,-1
ECIR2-2,./DWGs/ELEC/ecir2.dwg,E-SOUN,YELLOW,CONTINUOUS,0,0,S,-1
ECIR2L-4,./DWGs/ELEC/ecir2l.dwg,E-SOUN,YELLOW,CONTINUOUS,-1,0,S,-1
ECIR2L-5,./DWGs/ELEC/ecir2l.dwg,E-SOUN,YELLOW,CONTINUOUS,-1,0,M,-1
ESSFMMJ,./DWGs/ELEC/essfmmj.dwg,E-SOUN,YELLOW,CONTINUOUS,-1,0,M,-1
ECIR2L-6,./DWGs/ELEC/ecir2l.dwg,E-SOUN,YELLOW,CONTINUOUS,-1,0,V,-1
ERECT2,./DWGs/ELEC/erect2.dwg,E-SOUN,YELLOW,CONTINUOUS,-1,0,AMP,-1
ERECT2-2,./DWGs/ELEC/erect2.dwg,E-SOUN,YELLOW,CONTINUOUS,-1,0,SJB,-1
EDTRI1-2,./DWGs/ELEC/edtri1.dwg,E-SOUN,YELLOW,CONTINUOUS,-1,0,T,-1
ESSMINT,./DWGs/ELEC/essmint.dwg,E-SOUN,YELLOW,CONTINUOUS,-1,0,-1,-1
ESSSINT,./DWGs/ELEC/esssint.dwg,E-SOUN,YELLOW,CONTINUOUS,-1,0,-1,-1
ESQR2-8,./DWGs/ELEC/esqr2.dwg,E-SOUN,YELLOW,CONTINUOUS,-1,0,I,-1
ETTEL,./DWGs/ELEC/ettel.dwg,E-COMM,GREEN,CONTINUOUS,-1,0,,-1
ETTEL-W,./DWGs/ELEC/ettel.dwg,E-COMM,GREEN,CONTINUOUS,-1,0,W,-1
ETTEL-P,./DWGs/ELEC/ettel.dwg,E-COMM,GREEN,CONTINUOUS,-1,0,P,-1
ETFTEL,./DWGs/ELEC/etftel.dwg,E-COMM,GREEN,CONTINUOUS,-1,0,-1,-1
ETDATA,./DWGs/ELEC/etdata.dwg,E-COMM,GREEN,CONTINUOUS,-1,0,,-1
ETFDATA,./DWGs/ELEC/etfdata.dwg,E-COMM,GREEN,CONTINUOUS,-1,0,-1,-1
ETTD,./DWGs/ELEC/ettd.dwg,E-COMM,GREEN,CONTINUOUS,-1,0,,-1
ETFTD,./DWGs/ELEC/etftd.dwg,E-COMM,GREEN,CONTINUOUS,-1,0,-1,-1
ETTDUAL,./DWGs/ELEC/ettdual.dwg,E-COMM,GREEN,CONTINUOUS,-1,0,-1,-1
ETTPRIV,./DWGs/ELEC/ettpriv.dwg,E-COMM,GREEN,CONTINUOUS,-1,0,-1,-1
ETTEL-?,./DWGs/ELEC/ettel.dwg,E-COMM,GREEN,CONTINUOUS,-1,0,-1,-1
ETDATA-?,./DWGs/ELEC/etdata.dwg,E-COMM,GREEN,CONTINUOUS,-1,0,-1,-1
ETTD-?,./DWGs/ELEC/ettd.dwg,E-COMM,GREEN,CONTINUOUS,-1,0,-1,-1
ESQR2-9,./DWGs/ELEC/esqr2.dwg,E-FIRE,RED,CONTINUOUS,-1,0,F,-1
EFAVA,./DWGs/ELEC/efava.dwg,E-FIRE,RED,CONTINUOUS,-1,0,F,-1
EFADAVA,./DWGs/ELEC/efadava.dwg,E-FIRE,RED,CONTINUOUS,-1,0,,-1
EFAVAPS,./DWGs/ELEC/efavaps.dwg,E-FIRE,RED,CONTINUOUS,-1,0,F;F,-1
EFHORN,./DWGs/ELEC/efhorn.dwg,E-FIRE,RED,CONTINUOUS,-1,0,F,-1
SMOKE,./DWGs/ELEC/eahex1.dwg,E-FIRE,RED,CONTINUOUS,0,0,S,-1
HEAT,./DWGs/ELEC/eahex1.dwg,E-FIRE,RED,CONTINUOUS,0,0,H,-1
FLOWSWITCH,./DWGs/ELEC/ecir2.dwg,E-FIRE,RED,CONTINUOUS,0,0,FS,-1
TSWITCH,./DWGs/ELEC/ecir2.dwg,E-FIRE,RED,CONTINUOUS,0,0,TS,-1
DOOR,./DWGs/ELEC/efhex1.dwg,E-FIRE,RED,CONTINUOUS,0,0,D,-1
EFMASTER,./DWGs/ELEC/efmaster.dwg,E-FIRE,RED,CONTINUOUS,-1,0,M,-1
EFDMSD,./DWGs/ELEC/efdmsd.dwg,E-FIRE,RED,CONTINUOUS,0,0,,-1
EFRIDMSD,./DWGs/ELEC/efridmsd.dwg,E-FIRE,RED,CONTINUOUS,-1,0,-1,-1
ECIR2L-7,./DWGs/ELEC/ecir2l.dwg,E-FIRE,RED,CONTINUOUS,-1,0,R,-1
ECIR2L-F,./DWGs/ELEC/ecir2l.dwg,E-FIRE,RED,CONTINUOUS,-1,0,F,-1
FFFONE,./DWGs/ELEC/edtri1.dwg,E-FIRE,RED,CONTINUOUS,-1,0,F,-1
FCC,./DWGs/ELEC/erect2.dwg,E-FIRE,RED,CONTINUOUS,-1,0,FCC,-1
FATC,./DWGs/ELEC/erect3.dwg,E-FIRE,RED,CONTINUOUS,-1,0,FATC,-1
FATP,./DWGs/ELEC/erect3.dwg,E-FIRE,RED,CONTINUOUS,-1,0,FATP,-1
FACP,./DWGs/ELEC/erect3.dwg,E-FIRE,RED,CONTINUOUS,-1,0,FACP,-1
FAA,./DWGs/ELEC/erect2.dwg,E-FIRE,RED,CONTINUOUS,-1,0,FAA,-1
CM,./DWGs/ELEC/erect2.dwg,E-FIRE,RED,CONTINUOUS,-1,0,CM,-1
MM,./DWGs/ELEC/erect2.dwg,E-FIRE,RED,CONTINUOUS,-1,0,MM,-1
EFAB,./DWGs/ELEC/efefab.dwg,E-FIRE,RED,CONTINUOUS,-1,0,F,-1
EFBST,./DWGs/ELEC/efbst.dwg,E-FIRE,RED,CONTINUOUS,-1,0,F;T,-1
EFBSR,./DWGs/ELEC/efbsr.dwg,E-FIRE,RED,CONTINUOUS,-1,0,F;R,-1
CARDR,./DWGs/ELEC/esqr2.dwg,E-SERT,GREEN,CONTINUOUS,-1,0,CR,-1
DOORS,./DWGs/ELEC/esqr2.dwg,E-SERT,GREEN,CONTINUOUS,-1,0,DS,-1
MAGL,./DWGs/ELEC/esqr2.dwg,E-SERT,GREEN,CONTINUOUS,-1,0,ML,-1
POWERS,./DWGs/ELEC/esqr2.dwg,E-SERT,GREEN,CONTINUOUS,-1,0,PS,-1
ELECL,./DWGs/ELEC/esqr2.dwg,E-SERT,GREEN,CONTINUOUS,-1,0,EL,-1
ESSCAM,./DWGs/ELEC/esscam.dwg,E-SERT,GREEN,CONTINUOUS,-1,0,-1,-1
KEYPAD,./DWGs/ELEC/esqr2l.dwg,E-SERT,GREEN,CONTINUOUS,-1,0,K,-1
BELL,./DWGs/ELEC/ecir2l.dwg,E-SERT,GREEN,CONTINUOUS,-1,0,B,-1
MOTION,./DWGs/ELEC/efhex1.dwg,E-SERT,GREEN,CONTINUOUS,-1,0,M,-1
RTE,./DWGs/ELEC/erect2.dwg,E-SERT,GREEN,CONTINUOUS,-1,0,RTE,-1
EPIVOT,./DWGs/ELEC/edtri1.dwg,E-SERT,GREEN,CONTINUOUS,-1,0,E,-1
EPT,./DWGs/ELEC/erect2.dwg,E-SERT,GREEN,CONTINUOUS,-1,0,EPT,-1
EED,./DWGs/ELEC/erect2.dwg,E-SERT,GREEN,CONTINUOUS,-1,0,EED,-1
CHECKS,./DWGs/ELEC/esqr2.dwg,E-SERT,GREEN,CONTINUOUS,-1,0,CS,-1
DOORSTRIKE,./DWGs/ELEC/efhex1.dwg,E-SERT,GREEN,CONTINUOUS,-1,0,D,-1
ENTRYS,./DWGs/ELEC/esqr2.dwg,E-AUXL,YELLOW,CONTINUOUS,-1,0,ES,-1
MASTERS,./DWGs/ELEC/esqr2.dwg,E-AUXL,YELLOW,CONTINUOUS,-1,0,MS,-1
RMS,./DWGs/ELEC/erect2.dwg,E-AUXL,YELLOW,CONTINUOUS,-1,0,RMS,-1
PROGJACK,./DWGs/ELEC/esqr2.dwg,E-AUXL,YELLOW,CONTINUOUS,-1,0,PJ,-1
ROS,./DWGs/ELEC/erect2.dwg,E-AUXL,YELLOW,CONTINUOUS,-1,0,ROS,-1
CIR,./DWGs/ELEC/erect2.dwg,E-AUXL,YELLOW,CONTINUOUS,-1,0,CIR,-1
ACS,./DWGs/ELEC/erect2.dwg,E-AUXL,YELLOW,CONTINUOUS,-1,0,ACS,-1
ENWDML,./DWGs/ELEC/enwdml.dwg,E-NURS,MAGENTA,CONTINUOUS,-1,0,-1,-1
ENCDML,./DWGs/ELEC/encdml.dwg,E-NURS,MAGENTA,CONTINUOUS,-1,0,-1,-1
ENCDML2,./DWGs/ELEC/encdml2.dwg,E-NURS,MAGENTA,CONTINUOUS,-1,0,-1,-1
ENZNDML,./DWGs/ELEC/enzndml.dwg,E-NURS,MAGENTA,CONTINUOUS,-1,0,-1,-1
ENTPBPC,./DWGs/ELEC/entpbpc.dwg,E-NURS,MAGENTA,CONTINUOUS,-1,0,,-1
ENSTAFF,./DWGs/ELEC/enstaff.dwg,E-NURS,MAGENTA,CONTINUOUS,-1,0,-1,-1
ENMASTER,./DWGs/ELEC/enmaster.dwg,E-NURS,MAGENTA,CONTINUOUS,-1,0,-1,-1
ENDUTY,./DWGs/ELEC/enduty.dwg,E-NURS,MAGENTA,CONTINUOUS,-1,0,-1,-1
ENTPBPC-?,./DWGs/ELEC/entpbpc.dwg,E-NURS,MAGENTA,CONTINUOUS,-1,0,-1,-1
ENSTAS,./DWGs/ELEC/enstas.dwg,E-NURS,MAGENTA,CONTINUOUS,-1,0,-1,-1
ENSPSAPB,./DWGs/ELEC/enspsapb.dwg,E-NURS,MAGENTA,CONTINUOUS,-1,0,-1,-1
ENDPBS,./DWGs/ELEC/endpbs.dwg,E-NURS,MAGENTA,CONTINUOUS,-1,0,-1,-1
ANUNC,./DWGs/ELEC/ediam2l.dwg,E-NURS,MAGENTA,CONTINUOUS,-1,0,A,-1
ENWDMLS,./DWGs/ELEC/enwdmls.dwg,E-NURS,MAGENTA,CONTINUOUS,-1,0,-1,-1
NCC,./DWGs/ELEC/esqr2.dwg,E-NURS,MAGENTA,CONTINUOUS,-1,0,NC,-1
ENC99A,./DWGs/ELEC/enc99a.dwg,E-NURS,MAGENTA,CONTINUOUS,-1,0,N;,-1
ENC99A-NA,./DWGs/ELEC/enc99a.dwg,E-NURS,MAGENTA,CONTINUOUS,-1,0,N;A,-1
ENTCLK,./DWGs/ELEC/entclk.dwg,E-NURS,MAGENTA,CONTINUOUS,-1,0,-1,-1
ENCIM,./DWGs/ELEC/encim.dwg,E-NURS,MAGENTA,CONTINUOUS,-1,0,-1,-1
ENCDMLS,./DWGs/ELEC/encdmls.dwg,E-NURS,MAGENTA,CONTINUOUS,-1,0,-1,-1
E1BUSPLN,./DWGs/ELEC/e1buspln.dwg,E-1LIN,YELLOW,CONTINUOUS,-1,0,-1,-1
E1XFMR,./DWGs/ELEC/e1xfmr.dwg,E-1LIN,YELLOW,CONTINUOUS,-1,0,-1,-1
E1SIXFMR,./DWGs/ELEC/e1sixfmr.dwg,E-1LIN,YELLOW,CONTINUOUS,-1,0,-1,-1
E1ATS,./DWGs/ELEC/e1ats.dwg,E-1LIN,YELLOW,CONTINUOUS,-1,0,-1,-1
E1CT,./DWGs/ELEC/e1ct.dwg,E-1LIN,YELLOW,CONTINUOUS,-1,0,-1,-1
E1ATRAN,./DWGs/ELEC/e1atran.dwg,E-1LIN,YELLOW,CONTINUOUS,-1,0,-1,-1
E1PT,./DWGs/ELEC/e1pt.dwg,E-1LIN,YELLOW,CONTINUOUS,-1,0,-1,-1
E1MVOLTD,./DWGs/ELEC/e1mvoltd.dwg,E-1LIN,YELLOW,CONTINUOUS,-1,0,-1,-1
E1AMTR,./DWGs/ELEC/e1amtr.dwg,E-1LIN,YELLOW,CONTINUOUS,-1,0,-1,-1
E1DISCSW,./DWGs/ELEC/e1discsw.dwg,E-1LIN,YELLOW,CONTINUOUS,-1,0,-1,-1
E1DRAWOC,./DWGs/ELEC/e1drawoc.dwg,E-1LIN,YELLOW,CONTINUOUS,-1,0,-1,-1
E1FDSW,./DWGs/ELEC/e1fdsw.dwg,E-1LIN,YELLOW,CONTINUOUS,-1,0,-1,-1
E1CIRB,./DWGs/ELEC/e1cirb.dwg,E-1LIN,YELLOW,CONTINUOUS,-1,0,-1,-1
E1GND,./DWGs/ELEC/e1gnd.dwg,E-1LIN,YELLOW,CONTINUOUS,0,0,-1,-1
E1FUSE,./DWGs/ELEC/e1fuse.dwg,E-1LIN,YELLOW,CONTINUOUS,-1,0,-1,-1
E1MVPFSW,./DWGs/ELEC/e1mvpfsw.dwg,E-1LIN,YELLOW,CONTINUOUS,-1,0,-1,-1
E1MVPFSWDL,./DWGs/ELEC/e1mvpfswdl.dwg,E-1LIN,YELLOW,CONTINUOUS,-1,0,-1,-1
